"C_Code","YYear","Drug_num","Alcohol_num"
"VEN","2008","70","173"
"VEN","2009","73","163"
"VEN","2010","70","149"
"VEN","2011","72","142"
"VEN","2012","81","145"
"VEN","2013","84","138"
"VEN","2014","95","148"
"VEN","2015","102","156"
"VEN","2016","96","165"
"VEN","2017","93","170"
"VEN","2018","92","175"
"VEN","2019","90","188"
"VNM","1990","408","454"
"VNM","1991","413","463"
"VNM","1992","418","470"
"VNM","1993","425","477"
"VNM","1994","433","483"
"VNM","1995","441","489"
"VNM","1996","447","498"
"VNM","1997","460","505"
"VNM","1998","473","512"
"VNM","1999","488","521"
"VNM","2000","501","531"
"VNM","2001","522","552"
"VNM","2002","542","576"
"VNM","2003","566","601"
"VNM","2004","590","627"
"VNM","2005","609","651"
"VNM","2006","620","669"
"VNM","2007","645","696"
"VNM","2008","675","722"
"VNM","2009","708","743"
"VNM","2010","740","762"
"VNM","2011","777","782"
"VNM","2012","824","808"
"VNM","2013","880","839"
"VNM","2014","933","869"
"VNM","2015","983","897"
"VNM","2016","1038","928"
"VNM","2017","1088","955"
"VNM","2018","1136","979"
"VNM","2019","1176","1000"
"YEM","1990","43","37"
"YEM","1991","44","37"
"YEM","1992","47","38"
"YEM","1993","49","39"
"YEM","1994","53","40"
"YEM","1995","56","40"
"YEM","1996","60","41"
"YEM","1997","65","42"
"YEM","1998","70","43"
"YEM","1999","76","44"
"YEM","2000","83","45"
"YEM","2001","89","46"
"YEM","2002","96","47"
"YEM","2003","103","49"
"YEM","2004","110","50"
"YEM","2005","117","51"
"YEM","2006","125","53"
"YEM","2007","133","54"
"YEM","2008","145","57"
"YEM","2009","150","58"
"YEM","2010","150","57"
"YEM","2011","161","59"
"YEM","2012","168","61"
"YEM","2013","180","63"
"YEM","2014","188","65"
"YEM","2015","201","68"
"YEM","2016","215","71"
"YEM","2017","231","74"
"YEM","2018","249","79"
"YEM","2019","261","82"
"ZMB","1990","13","56"
"ZMB","1991","14","59"
"ZMB","1992","15","61"
"ZMB","1993","16","63"
"ZMB","1994","17","66"
"ZMB","1995","18","68"
"ZMB","1996","19","71"
"ZMB","1997","20","72"
"ZMB","1998","21","74"
"ZMB","1999","22","75"
"ZMB","2000","23","77"
"ZMB","2001","24","78"
"ZMB","2002","25","80"
"ZMB","2003","26","82"
"ZMB","2004","28","84"
"ZMB","2005","29","87"
"ZMB","2006","30","89"
"ZMB","2007","32","91"
"ZMB","2008","33","92"
"ZMB","2009","35","95"
"ZMB","2010","37","99"
"ZMB","2011","39","103"
"ZMB","2012","41","105"
"ZMB","2013","43","108"
"ZMB","2014","45","111"
"ZMB","2015","47","116"
"ZMB","2016","50","120"
"ZMB","2017","54","126"
"ZMB","2018","57","132"
"ZMB","2019","60","137"
"ZWE","1990","39","31"
"ZWE","1991","40","32"
"ZWE","1992","43","33"
"ZWE","1993","46","33"
"ZWE","1994","50","35"
"ZWE","1995","53","36"
"ZWE","1996","55","36"
"ZWE","1997","57","36"
"ZWE","1998","60","37"
"ZWE","1999","63","38"
"ZWE","2000","67","39"
"ZWE","2001","68","39"
"ZWE","2002","70","40"
"ZWE","2003","71","41"
"ZWE","2004","72","41"
"ZWE","2005","72","41"
"ZWE","2006","73","42"
"ZWE","2007","75","43"
"ZWE","2008","81","45"
"ZWE","2009","84","46"
"ZWE","2010","86","46"
"ZWE","2011","88","46"
"ZWE","2012","90","46"
"ZWE","2013","93","46"
"ZWE","2014","98","47"
"ZWE","2015","104","48"
"ZWE","2016","110","49"
"ZWE","2017","115","50"
"ZWE","2018","121","51"
"ZWE","2019","127","53"
