iso_code,year,consumption_per_smoker_per_day,"death_rate_per_100,000_people",deaths,share_of_adults_who_smoke
BOL,1985,2.8,,,33.400002
BOL,1986,2.8,,,33.400002
BOL,1987,2.7,,,33.400002
BOL,1988,2.5999999,,,33.5
BOL,1989,2.5999999,,,33.599998
BOL,1990,2.5,98.52,2979,33.700001
BOL,1991,2.5,93.8,2916,33.900002
BOL,1992,2.4000001,88.96,2846,34.099998
BOL,1993,2.3,84.93,2806,34.400002
BOL,1994,2.3,80.04,2733,34.700001
BOL,1995,2.2,76.77,2717,35
BOL,1996,2.2,72.68,2669,35.299999
BOL,1997,2.2,70.26,2678,34.599998
BOL,1998,2.2,67.24,2666,34.200001
BOL,1999,2.2,64.44,2659,34
BOL,2000,2.2,61.45,2637,33.799999
BOL,2001,2.2,58.39,2607,33.5
BOL,2002,2.2,55.72,2584,33.200001
BOL,2003,2.2,53.41,2573,32.700001
BOL,2004,2.3,50.97,2550,32
BOL,2005,2.4000001,49.11,2551,30.1
BOL,2006,2.5999999,47.69,2570,28.299999
BOL,2007,2.8,46.39,2589,26.6
BOL,2008,2.9000001,45.37,2626,25.200001
BOL,2009,3,44.61,2672,24.700001
BOL,2010,3.0999999,44.09,2727,24.5
BOL,2011,3.0999999,43.82,2803,24.4
BOL,2012,3.0999999,43.56,2877,24.4
BIH,1980,23.6,,,36.299999
BIH,1981,23.6,,,36.700001
BIH,1982,23.5,,,37.099998
BIH,1983,23.4,,,37.5
BIH,1984,23.200001,,,37.799999
BIH,1985,23.1,,,38.099998
BIH,1986,23,,,38.299999
BIH,1987,22.799999,,,38.599998
BIH,1988,22.6,,,38.700001
BIH,1989,22.5,,,38.700001
BIH,1990,22.200001,159.9,6205,38.599998
BIH,1991,22,171.38,6880,38.400002
BIH,1992,21.700001,170.24,6946,38
BIH,1993,21.5,172.88,7152,37.599998
BIH,1994,21.299999,172.67,7252,37.200001
BIH,1995,21.200001,171.24,7310,36.900002
BIH,1996,21.4,166.53,7254,36.900002
BIH,1997,21.799999,160.76,7184,37
BIH,1998,22,150.47,6887,36.900002
BIH,1999,22.200001,147.66,6936,36.700001
BIH,2000,22.299999,148.69,7160,36.299999
BIH,2001,22.4,151.56,7358,35.900002
BIH,2002,22.5,154.13,7564,35.400002
BIH,2003,22.700001,154.46,7649,34.599998
BIH,2004,22.799999,152.14,7625,34
BIH,2005,22.9,156.82,7990,33.5
BIH,2006,23.1,152.49,7878,33.099998
BIH,2007,23.200001,158.87,8342,32.700001
BIH,2008,23.4,150.24,7981,32.299999
BIH,2009,23.5,149.82,8092,32
BIH,2010,23.5,148.07,8122,31.700001
BIH,2011,23.5,148.51,8230,31.4
BIH,2012,23.4,146.5,8197,31.200001
BWA,1980,32.099998,,,15.5
BWA,1981,31.4,,,15.4
BWA,1982,30.700001,,,15.2
BWA,1983,30,,,15.1
BWA,1984,29.4,,,15
BWA,1985,28.799999,,,14.9
BWA,1986,28.299999,,,14.8
BWA,1987,27.799999,,,14.7
BWA,1988,26.9,,,14.5
BWA,1989,26.1,,,14.3
BWA,1990,25.299999,169.27,924,14.2
BWA,1991,24.6,172.61,980,14.1
BWA,1992,24.200001,177.87,1051,14
BWA,1993,23.799999,183.7,1129,13.9
BWA,1994,23.5,191.76,1227,13.9
BWA,1995,23.200001,200.2,1329,13.8
BWA,1996,22.9,207.1,1426,13.7
BWA,1997,22.5,211.85,1507,13.7
BWA,1998,22.1,215.51,1580,13.6
BWA,1999,21.6,216.95,1632,13.5
BWA,2000,21,218.72,1680,13.4
BWA,2001,20.4,218.44,1714,13.3
BWA,2002,19.799999,216.08,1729,13.3
BWA,2003,19.1,209.39,1704,13.3
BWA,2004,18.4,198.69,1645,13.2
BWA,2005,17.700001,186.63,1570,13.3
BWA,2006,17.1,177.72,1529,13.3
BWA,2007,16.5,166,1458,13.4
BWA,2008,15.9,159.61,1441,13.5
BWA,2009,15.6,154.14,1433,13.5
BWA,2010,15.2,150.43,1439,13.5
BWA,2011,14.9,146.44,1445,13.5
BWA,2012,14.6,141.89,1445,13.5
BRA,1980,39.599998,,,19.799999
BRA,1981,38.5,,,19.299999
BRA,1982,37.799999,,,19
BRA,1983,37.599998,,,19
BRA,1984,37.299999,,,19
BRA,1985,36.900002,,,18.9
BRA,1986,36,,,18.5
BRA,1987,35.200001,,,18.200001
BRA,1988,34.599998,,,18
BRA,1989,34.099998,,,17.799999
BRA,1990,34,179.84,150020,17.799999
BRA,1991,34,172.33,148884,17.799999
BRA,1992,34,169.29,151624,17.9
BRA,1993,33.799999,170.22,157890,17.9
BRA,1994,33.400002,165.72,159256,17.799999
BRA,1995,32.799999,161.23,160568,17.6
BRA,1996,32.099998,158.18,163217,17.5
BRA,1997,31.6,152.18,162754,17.200001
BRA,1998,31.200001,149.48,165701,16.9
BRA,1999,30.9,145.08,166782,16.799999
BRA,2000,30.4,140.01,166827,16.6
BRA,2001,30.1,135.54,167379,16.5
BRA,2002,29.799999,131.45,168162,16.299999
BRA,2003,29.700001,127.71,169253,16.200001
BRA,2004,29.5,123.85,170151,15.9
BRA,2005,29.200001,117.15,166779,15.6
BRA,2006,28.799999,113.38,167392,15.3
BRA,2007,28.1,109.47,167648,14.9
BRA,2008,27,105.92,168314,14.6
BRA,2009,26.200001,102.85,169390,14.4
BRA,2010,25,99.83,170142,14.2
BRA,2011,23.799999,96.66,170576,14
BRA,2012,22.799999,92.39,168828,13.8
BRN,1980,39.400002,,,11.6
BRN,1981,39.599998,,,11.6
BRN,1982,39.799999,,,11.7
BRN,1983,40.200001,,,11.7
BRN,1984,40.5,,,11.7
BRN,1985,40.900002,,,11.8
BRN,1986,41.400002,,,11.9
BRN,1987,41.799999,,,12
BRN,1988,42.099998,,,12.1
BRN,1989,42.5,,,12.2
BRN,1990,42.900002,249.59,204,12.3
BRN,1991,43.299999,238.76,201,12.3
BRN,1992,43.599998,231.12,201,12.3
BRN,1993,44,223.48,199,12.3
BRN,1994,44.299999,206.34,190,12.2
BRN,1995,44.5,197.1,186,12.2
BRN,1996,44.599998,185.45,181,12.1
BRN,1997,44.799999,185.69,183,12.1
BRN,1998,45.099998,187.21,189,12.1
BRN,1999,45.400002,186.14,191,12.1
BRN,2000,45.700001,181.69,191,12.1
BRN,2001,45.900002,172.69,188,12
BRN,2002,46.200001,171.5,192,12
BRN,2003,46.400002,172.92,199,11.9
BRN,2004,46.700001,168.64,201,11.8
BRN,2005,47,166.11,204,11.7
BRN,2006,47.200001,160.12,204,11.7
BRN,2007,47.400002,149.96,200,11.6
BRN,2008,47.599998,143.65,199,11.6
BRN,2009,48,142.32,204,11.6
BRN,2010,48.200001,139.24,209,11.5
BRN,2011,48.5,134.26,210,11.5
BRN,2012,48.599998,130.61,212,11.5
BGR,1980,19.9,,,29.1
BGR,1981,20.200001,,,29.200001
BGR,1982,20.5,,,29.299999
BGR,1983,20.799999,,,29.4
BGR,1984,21,,,29.299999
BGR,1985,21.299999,,,29.200001
BGR,1986,21.5,,,29.1
BGR,1987,21.700001,,,28.9
BGR,1988,21.700001,,,28.700001
BGR,1989,21.799999,,,28.5
BGR,1990,21.9,211.7,26511,28.4
BGR,1991,22.1,207.15,26346,28.299999
BGR,1992,22.5,212.07,27106,28.299999
BGR,1993,22.9,216.84,27645,28.299999
BGR,1994,23.4,221.97,28474,28.5
BGR,1995,23.9,222.63,28777,28.799999
BGR,1996,24.6,222.32,28893,29.200001
BGR,1997,25,227.78,29570,30.1
BGR,1998,25.200001,220.47,28644,31.4
BGR,1999,25.200001,208.66,27213,32.799999
BGR,2000,25.200001,205.78,26940,34.299999
BGR,2001,25.200001,200.37,26284,35.599998
BGR,2002,25.1,195.82,25778,36.700001
BGR,2003,24.9,192.38,25450,37.700001
BGR,2004,24.5,190.37,25277,38.200001
BGR,2005,24,190.54,25411,38.400002
BGR,2006,23.4,188.46,25244,38.099998
BGR,2007,22.6,182.26,24465,37.599998
BGR,2008,21.5,176.57,23756,36.900002
BGR,2009,20.299999,172.12,23223,36.200001
BGR,2010,19.299999,167.71,22761,34.900002
BGR,2011,18.1,163.99,22386,33.599998
BGR,2012,16.9,158.57,21775,32.299999
BFA,1980,4.3000002,,,12.7
BFA,1981,4.3000002,,,12.7
BFA,1982,4.3000002,,,12.7
BFA,1983,4.3000002,,,12.7
BFA,1984,4.4000001,,,12.6
BFA,1985,4.4000001,,,12.6
BFA,1986,4.3000002,,,12.6
BFA,1987,4.3000002,,,12.6
BFA,1988,4.1999998,,,12.6
BFA,1989,4.1999998,,,12.6
BFA,1990,4.1999998,44.03,1932,12.6
BFA,1991,4.0999999,43.23,1920,12.5
BFA,1992,4.0999999,42.69,1936,12.5
BFA,1993,4.0999999,42.54,1970,12.5
BFA,1994,4.0999999,42.32,2000,12.5
BFA,1995,4,42.15,2033,12.5
BFA,1996,3.9000001,41.51,2027,12.5
BFA,1997,3.7,40.93,2040,12.4
BFA,1998,3.5,40.27,2052,12.3
BFA,1999,3.4000001,39.57,2060,12.1
BFA,2000,3.2,39.27,2088,12
BFA,2001,3.0999999,38.15,2068,11.8
BFA,2002,2.9000001,37.29,2067,11.7
BFA,2003,2.8,36.48,2079,11.5
BFA,2004,2.7,36.06,2113,11.2
BFA,2005,2.5999999,35.64,2150,11
BFA,2006,2.4000001,35.2,2172,10.8
BFA,2007,2.3,34.71,2214,10.6
BFA,2008,2.2,34.19,2245,10.6
BFA,2009,2.0999999,33.96,2302,10.5
BFA,2010,1.9,33.94,2375,10.5
BFA,2011,1.8,33.78,2432,10.5
BFA,2012,1.7,33.72,2515,10.5
BDI,1980,15.3,,,14.5
BDI,1981,14.8,,,14.4
BDI,1982,14,,,14.3
BDI,1983,13.2,,,14.3
BDI,1984,12.2,,,14.2
BDI,1985,11.5,,,14.1
BDI,1986,10.8,,,14.1
BDI,1987,10.1,,,14.1
BDI,1988,9.5,,,14.1
BDI,1989,8.8999996,,,14
BDI,1990,8.5,152.1,3566,14
BDI,1991,8.1000004,150.81,3560,13.9
BDI,1992,7.8000002,149.24,3542,13.8
BDI,1993,7.4000001,148.03,3559,13.7
BDI,1994,6.9000001,145.72,3534,13.5
BDI,1995,6.4000001,144.25,3520,13.4
BDI,1996,5.8000002,140.47,3438,13.2
BDI,1997,5.4000001,134.7,3311,13
BDI,1998,5.0999999,128.33,3169,12.9
BDI,1999,4.9000001,120.99,2999,12.7
BDI,2000,4.8000002,115.12,2887,12.6
BDI,2001,4.6999998,107.09,2712,12.5
BDI,2002,4.6999998,101.07,2594,12.5
BDI,2003,4.8000002,95.51,2494,12.4
BDI,2004,5.0999999,91.17,2426,12.4
BDI,2005,5.4000001,87.37,2386,12.5
BDI,2006,5.8000002,82.88,2323,12.6
BDI,2007,6.4000001,78.63,2272,12.7
BDI,2008,7.0999999,74.78,2232,12.8
BDI,2009,7.9000001,71.43,2199,13.1
BDI,2010,8.8999996,69.6,2221,13.3
BDI,2011,10,67.97,2248,13.6
BDI,2012,11.2,66.57,2288,13.9
KHM,1980,12.8,,,22.6
KHM,1981,12.7,,,22.5
KHM,1982,12.6,,,22.5
KHM,1983,12.5,,,22.5
KHM,1984,12.3,,,22.5
KHM,1985,12.1,,,22.5
KHM,1986,11.8,,,22.5
KHM,1987,11.6,,,22.5
KHM,1988,11.4,,,22.5
KHM,1989,11.3,,,22.6
KHM,1990,11.1,222.01,8999,22.799999
KHM,1991,10.9,217.41,9021,23.1
KHM,1992,10.8,213.81,9096,23.5
KHM,1993,10.7,211.59,9248,23.799999
KHM,1994,10.6,210.54,9456,24
KHM,1995,10.5,210.05,9698,23.9
KHM,1996,10.4,208.32,9886,23.700001
KHM,1997,10.3,207.32,10128,23.200001
KHM,1998,10.3,206.53,10418,22.6
KHM,1999,10.2,204.89,10667,22.1
KHM,2000,10.1,202.66,10893,21.700001
KHM,2001,10.1,199.67,11085,21.4
KHM,2002,10,196.56,11271,21.200001
KHM,2003,9.8999996,193.76,11495,21
KHM,2004,9.8999996,191.61,11763,20.700001
KHM,2005,10,188.98,12005,20.5
KHM,2006,10,186.17,12241,20.200001
KHM,2007,10.1,184.6,12584,19.9
KHM,2008,10.2,182.97,12954,19.700001
KHM,2009,10.3,181.95,13355,19.4
KHM,2010,10.4,181.17,13782,19.299999
KHM,2011,10.4,179.76,14156,19.299999
KHM,2012,10.4,176.89,14422,19.5
CMR,1980,12.7,,,8.3000002
CMR,1981,13.1,,,8.3000002
CMR,1982,13.5,,,8.3000002
CMR,1983,13.9,,,8.3000002
CMR,1984,14.2,,,8.3000002
CMR,1985,14.6,,,8.3000002
CMR,1986,14.9,,,8.3000002
CMR,1987,15.1,,,8.3000002
CMR,1988,15.2,,,8.3000002
CMR,1989,15.3,,,8.3000002
CMR,1990,15.2,61.6,2702,8.3000002
CMR,1991,15.1,61.92,2798,8.3000002
CMR,1992,15,62.63,2915,8.1999998
CMR,1993,14.8,63.58,3068,8.1999998
CMR,1994,14.6,63.75,3188,8.1999998
CMR,1995,14.3,64.12,3328,8.1999998
CMR,1996,14.1,64.63,3473,8.1000004
CMR,1997,14.1,65.39,3633,8
CMR,1998,14.1,66.01,3806,7.9000001
CMR,1999,14.1,66.14,3955,7.8000002
CMR,2000,14,66.75,4129,7.6999998
CMR,2001,14,66.23,4235,7.6999998
CMR,2002,13.9,65.84,4329,7.5999999
CMR,2003,13.9,64.94,4413,7.5
CMR,2004,13.8,63.87,4477,7.5
CMR,2005,13.8,63.21,4578,7.4000001
CMR,2006,13.8,62.71,4692,7.1999998
CMR,2007,13.8,61.64,4774,7.1999998
CMR,2008,13.8,60.81,4866,7.0999999
CMR,2009,13.7,59.94,4961,7
CMR,2010,13.6,58.91,5041,7
CMR,2011,13.5,58.05,5143,7
CMR,2012,13.3,57.23,5252,7
CAN,1980,29.200001,,,37.900002
CAN,1981,28.4,,,36.299999
CAN,1982,27.700001,,,35.5
CAN,1983,27,,,34.799999
CAN,1984,26,,,34.099998
CAN,1985,24.799999,,,33.400002
CAN,1986,23.700001,,,32.799999
CAN,1987,22.799999,,,32
CAN,1988,21.9,,,31.1
CAN,1989,21.200001,,,30.200001
CAN,1990,20.799999,156.12,50590,29.4
CAN,1991,20.700001,151.5,50453,28.799999
CAN,1992,20.700001,147.42,50425,28.200001
CAN,1993,20.9,145.21,50986,27.6
CAN,1994,20.9,141.39,50885,26.9
CAN,1995,21.1,138.48,51099,26.200001
CAN,1996,21.299999,134.26,50798,25.5
CAN,1997,21.5,130.14,50480,24.700001
CAN,1998,21.700001,126.25,50212,23.799999
CAN,1999,21.799999,121.69,49591,22.799999
CAN,2000,22,116.42,48676,21.700001
CAN,2001,22.5,112.15,48154,20.4
CAN,2002,23.1,108.82,48010,19.200001
CAN,2003,23.799999,105.68,47909,18.1
CAN,2004,24.5,102.12,47551,17.200001
CAN,2005,24.9,98.88,47344,16.4
CAN,2006,25.200001,95.3,46922,15.9
CAN,2007,25.4,92.95,47115,15.5
CAN,2008,25.6,90.04,46978,15.2
CAN,2009,26.1,86.54,46450,15.1
CAN,2010,26.6,82.73,45705,14.9
CAN,2011,27.200001,79.7,45324,14.7
CAN,2012,27.6,77.69,45496,14.5
CPV,1980,19.5,,,6.0999999
CPV,1981,18.700001,,,6
CPV,1982,17.700001,,,6
CPV,1983,16.6,,,6
CPV,1984,15.5,,,6
CPV,1985,14.4,,,6
CPV,1986,13.5,,,6
CPV,1987,12.7,,,6
CPV,1988,12,,,6
CPV,1989,11.3,,,6
CPV,1990,10.8,50.59,116,6.0999999
CPV,1991,10.5,50.61,118,6.0999999
CPV,1992,10.2,50.21,119,6.0999999
CPV,1993,9.8999996,50.37,121,6.1999998
CPV,1994,9.5,49.8,122,6.1999998
CPV,1995,9.1000004,48.95,122,6.1999998
CPV,1996,8.6999998,49.52,126,6.1999998
CPV,1997,8.1999998,50.49,131,6.1999998
CPV,1998,7.8000002,48.82,129,6.1999998
CPV,1999,7.1999998,47.67,128,6.1999998
CPV,2000,6.6999998,46.39,126,6.1999998
CPV,2001,6.1999998,45.4,126,6.1999998
CPV,2002,5.6999998,44.45,125,6.3000002
CPV,2003,5.3000002,43.4,124,6.3000002
CPV,2004,5,42.46,123,6.3000002
CPV,2005,4.6999998,41.56,123,6.3000002
CPV,2006,4.3000002,36.86,111,6.3000002
CPV,2007,4,34.75,107,6.4000001
CPV,2008,3.5999999,33.82,107,6.4000001
CPV,2009,3.4000001,32.99,107,6.4000001
CPV,2010,3.0999999,31.99,107,6.5
CPV,2011,2.9000001,31.76,109,6.5999999
CPV,2012,2.7,31.39,110,6.5999999
CAF,1980,16.5,,,8.3999996
CAF,1981,16.700001,,,8.3999996
CAF,1982,16.9,,,8.3999996
CAF,1983,17,,,8.3999996
CAF,1984,17.1,,,8.3999996
CAF,1985,17.299999,,,8.5
CAF,1986,17.6,,,8.5
CAF,1987,17.700001,,,8.3999996
CAF,1988,17.9,,,8.3999996
CAF,1989,18,,,8.3999996
CAF,1990,18,122.23,1522,8.3999996
CAF,1991,18,123.39,1566,8.3999996
CAF,1992,17.9,122.88,1589,8.3999996
CAF,1993,17.6,123.04,1623,8.3000002
CAF,1994,17.4,123.15,1658,8.3000002
CAF,1995,17.200001,122.52,1679,8.3000002
CAF,1996,16.9,123.14,1724,8.3000002
CAF,1997,16.6,121.66,1733,8.3000002
CAF,1998,16.299999,120.8,1756,8.3000002
CAF,1999,16,119.53,1776,8.3000002
CAF,2000,15.7,117.11,1772,8.3000002
CAF,2001,15.4,115.22,1779,8.3000002
CAF,2002,15.1,113.5,1789,8.3000002
CAF,2003,14.7,111.08,1787,8.3000002
CAF,2004,14.3,108.51,1784,8.3000002
CAF,2005,13.8,106.17,1786,8.3000002
CAF,2006,13.5,104.1,1790,8.3000002
CAF,2007,13.1,101.37,1781,8.3000002
CAF,2008,12.8,98.51,1767,8.3000002
CAF,2009,12.5,96.32,1775,8.3999996
CAF,2010,12.2,94.97,1805,8.3999996
CAF,2011,12,93.29,1823,8.3999996
CAF,2012,11.8,90.8,1816,8.3999996
TCD,1980,1.8,,,7.4000001
TCD,1981,1.9,,,7.4000001
TCD,1982,2,,,7.4000001
TCD,1983,2.0999999,,,7.4000001
TCD,1984,2.2,,,7.4000001
TCD,1985,2.2,,,7.4000001
TCD,1986,2.2,,,7.4000001
TCD,1987,2.2,,,7.4000001
TCD,1988,2.2,,,7.4000001
TCD,1989,2.0999999,,,7.3000002
TCD,1990,2.0999999,66.56,1810,7.3000002
TCD,1991,2.0999999,65.94,1821,7.3000002
TCD,1992,2.0999999,66.44,1868,7.3000002
TCD,1993,2.0999999,67.38,1931,7.1999998
TCD,1994,2.0999999,67.98,1986,7.1999998
TCD,1995,2.0999999,68.38,2028,7.1999998
TCD,1996,2.0999999,70.46,2134,7.1999998
TCD,1997,2.2,71.72,2214,7.1999998
TCD,1998,2.2,72.27,2272,7.1999998
TCD,1999,2.2,72.82,2335,7.0999999
TCD,2000,2.2,73.04,2380,7.0999999
TCD,2001,2.2,73.21,2433,7.0999999
TCD,2002,2.0999999,73.56,2492,7.0999999
TCD,2003,2,73.65,2550,7.0999999
TCD,2004,1.8,72.84,2580,7.0999999
TCD,2005,1.6,71.29,2576,7.0999999
TCD,2006,1.5,70.32,2596,7
TCD,2007,1.3,69.66,2636,7
TCD,2008,1.3,69.21,2679,7
TCD,2009,1.2,68.47,2726,7
TCD,2010,1.1,67.75,2761,7
TCD,2011,1,67.01,2805,7
TCD,2012,1,66.01,2840,7
CHL,1980,8.8000002,,,35.400002
CHL,1981,8.6000004,,,35.299999
CHL,1982,8.5,,,35.400002
CHL,1983,8.5,,,35.5
CHL,1984,8.5,,,35.599998
CHL,1985,8.3999996,,,35.700001
CHL,1986,8.3999996,,,35.799999
CHL,1987,8.3999996,,,36
CHL,1988,8.3999996,,,36.099998
CHL,1989,8.3999996,,,36.299999
CHL,1990,8.5,94.29,9379,36.5
CHL,1991,8.5,88.26,9006,36.799999
CHL,1992,8.5,83.67,8767,37
CHL,1993,8.5,82.05,8847,37.200001
CHL,1994,8.6000004,80.03,8893,37.400002
CHL,1995,8.6000004,79.36,9076,37.5
CHL,1996,8.6000004,77.21,9071,37.599998
CHL,1997,8.6999998,73.57,8890,37.200001
CHL,1998,8.8000002,71.59,8889,36.700001
CHL,1999,8.8999996,70.02,8935,36.200001
CHL,2000,9,66.99,8805,35.5
CHL,2001,9.3000002,66.83,9056,34.299999
CHL,2002,9.6000004,64.94,9066,33
CHL,2003,9.8999996,64.31,9254,31.9
CHL,2004,10.2,63.08,9354,30.5
CHL,2005,10.4,61.09,9350,29.299999
CHL,2006,10.6,59.4,9394,28.299999
CHL,2007,10.4,58.43,9548,28.1
CHL,2008,10.2,56.48,9547,28.1
CHL,2009,9.8999996,56.84,9936,28.200001
CHL,2010,9.6999998,56.5,10203,28.4
CHL,2011,9.3999996,54.91,10239,28.5
CHL,2012,9.1999998,53.66,10329,28.6
CHN,1980,15.5,,,28.700001
CHN,1981,15.7,,,29
CHN,1982,16,,,29.299999
CHN,1983,16.200001,,,29.6
CHN,1984,16.5,,,29.799999
CHN,1985,16.799999,,,29.700001
CHN,1986,17.200001,,,29.6
CHN,1987,17.4,,,29.5
CHN,1988,17.700001,,,29.299999
CHN,1989,17.9,,,29.200001
CHN,1990,18,216.53,1531775,29.1
CHN,1991,18.1,217.94,1581921,29.1
CHN,1992,18.200001,219.01,1630883,29.200001
CHN,1993,18.200001,219.36,1675896,29.299999
CHN,1994,18.200001,217.98,1709262,29.4
CHN,1995,18.200001,217,1749745,29.5
CHN,1996,18.200001,215.19,1786638,29.6
CHN,1997,18.5,212.05,1814060,29.299999
CHN,1998,18.799999,209.76,1853196,28.799999
CHN,1999,19.200001,208.83,1907349,28.200001
CHN,2000,19.700001,209.72,1983144,27.299999
CHN,2001,20.299999,207.27,2024758,26.4
CHN,2002,20.799999,204.46,2068850,25.6
CHN,2003,21.1,200.86,2107191,25
CHN,2004,21.200001,199.55,2164624,24.6
CHN,2005,21.5,194.05,2169176,24.299999
CHN,2006,21.799999,182.12,2106667,24
CHN,2007,22.1,174.11,2085109,23.799999
CHN,2008,22.200001,169.88,2103671,23.799999
CHN,2009,22.200001,166.71,2134859,23.9
CHN,2010,22.299999,164.26,2173614,24.200001
CHN,2011,22.299999,159.48,2187252,24.5
CHN,2012,22.299999,153.77,2190880,24.9
COL,1980,31.799999,,,16
COL,1981,30.299999,,,15.6
COL,1982,29.1,,,15.3
COL,1983,28.1,,,15.1
COL,1984,27.299999,,,15
COL,1985,26.5,,,14.8
COL,1986,25.700001,,,14.6
COL,1987,24.799999,,,14.4
COL,1988,23.9,,,14.3
COL,1989,23.200001,,,14.1
COL,1990,22.299999,91.1,15278,13.9
COL,1991,21.6,91.54,15966,13.7
COL,1992,20.700001,88.75,16074,13.6
COL,1993,19.799999,84.58,15947,13.4
COL,1994,18.799999,81.17,15925,13.3
COL,1995,17.9,77.6,15867,13.1
COL,1996,17.1,75.35,16096,12.9
COL,1997,16.6,68.74,15318,12.7
COL,1998,16.299999,64.36,14983,12.5
COL,1999,16.4,62.85,15281,12.4
COL,2000,16.4,60.01,15222,12.3
COL,2001,16.4,58.02,15352,12.3
COL,2002,16.5,62.1,17165,12.2
COL,2003,16.5,55.9,16070,12.1
COL,2004,16.299999,53.62,16056,11.9
COL,2005,16.1,49.55,15445,11.7
COL,2006,15.5,48.71,15824,11.4
COL,2007,14.7,45.92,15519,11.2
COL,2008,13.8,44.85,15760,11
COL,2009,12.8,45.13,16496,11.1
COL,2010,11.8,43.3,16425,11.2
COL,2011,10.9,40.35,15894,11.3
COL,2012,10.1,38.98,15953,11.3
COM,1980,3.5999999,,,12.7
COM,1981,3.5,,,12.8
COM,1982,3.5,,,12.8
COM,1983,3.5,,,12.8
COM,1984,3.5,,,12.8
COM,1985,3.5,,,12.8
COM,1986,3.5,,,12.8
COM,1987,3.4000001,,,12.8
COM,1988,3.4000001,,,12.8
COM,1989,3.5,,,12.9
COM,1990,3.5,94.72,196,12.9
COM,1991,3.5,93.3,198,13
COM,1992,3.5,94.98,208,13.1
COM,1993,3.5,93.99,212,13.2
COM,1994,3.5,94.73,220,13.3
COM,1995,3.5,94.38,225,13.4
COM,1996,3.5,94.03,231,13.5
COM,1997,3.5,92.15,232,13.4
COM,1998,3.5999999,88.1,226,13.2
COM,1999,3.5999999,84.37,221,13
COM,2000,3.7,83.38,224,12.9
COM,2001,3.7,80.38,222,12.8
COM,2002,3.8,77.98,221,12.7
COM,2003,3.8,74.17,215,12.6
COM,2004,4,70.34,208,12.2
COM,2005,4.0999999,69.71,213,11.8
COM,2006,4.3000002,66.4,207,11.5
COM,2007,4.4000001,67.7,219,11.2
COM,2008,4.5,66.92,223,11
COM,2009,4.5999999,64.3,218,10.8
COM,2010,4.6999998,62.14,216,10.6
COM,2011,4.8000002,62.14,222,10.5
COM,2012,4.9000001,61.37,226,10.4
COG,1980,23.299999,,,8.8999996
COG,1981,22.6,,,8.8000002
COG,1982,21.700001,,,8.8000002
COG,1983,20.9,,,8.6999998
COG,1984,20.1,,,8.6000004
COG,1985,19.4,,,8.6000004
COG,1986,18.9,,,8.5
COG,1987,18.5,,,8.5
COG,1988,18,,,8.5
COG,1989,17.4,,,8.3999996
COG,1990,17,97.34,1020,8.3999996
COG,1991,16.6,94.93,1015,8.3999996
COG,1992,16.299999,93.69,1025,8.3999996
COG,1993,16,92.72,1039,8.3999996
COG,1994,15.8,92.96,1070,8.3999996
COG,1995,15.5,92.28,1085,8.3999996
COG,1996,15.2,90.97,1095,8.3999996
COG,1997,15,89.88,1107,8.3999996
COG,1998,14.7,86.07,1075,8.5
COG,1999,14.6,83.2,1061,8.5
COG,2000,14.4,79.06,1026,8.5
COG,2001,14.3,74.52,987,8.5
COG,2002,14.2,70.25,952,8.6000004
COG,2003,14.1,68.25,954,8.6000004
COG,2004,14.1,65.66,944,8.6000004
COG,2005,14,62.92,930,8.6999998
COG,2006,13.9,61.35,936,8.6999998
COG,2007,14,60.41,955,8.6999998
COG,2008,14,59.79,977,8.6999998
COG,2009,14.1,58.92,996,8.8000002
COG,2010,14.1,57.77,1006,8.6999998
COG,2011,14.2,57.28,1031,8.6999998
COG,2012,14.3,57.6,1078,8.6999998
CRI,1980,35.200001,,,10.4
CRI,1981,34,,,10.3
CRI,1982,33.200001,,,10.3
CRI,1983,32.5,,,10.3
CRI,1984,31.700001,,,10.3
CRI,1985,31,,,10.3
CRI,1986,30.4,,,10.3
CRI,1987,29.799999,,,10.3
CRI,1988,29.299999,,,10.3
CRI,1989,28.9,,,10.3
CRI,1990,28.6,79.26,1328,10.2
CRI,1991,28.4,77.45,1352,10.1
CRI,1992,28.200001,76.8,1397,10
CRI,1993,28,74.02,1400,9.8999996
CRI,1994,28.299999,75.22,1480,9.6000004
CRI,1995,28.6,75.78,1550,9.3999996
CRI,1996,28.9,70.77,1502,9.1999998
CRI,1997,28.9,69.75,1538,9.1999998
CRI,1998,28.4,67.94,1556,9.3000002
CRI,1999,27.700001,67.97,1616,9.3999996
CRI,2000,26.799999,63.75,1570,9.6999998
CRI,2001,25.9,62.15,1590,10
CRI,2002,25.1,57.87,1539,10.4
CRI,2003,24.200001,56.9,1570,10.7
CRI,2004,23.4,56.08,1604,11
CRI,2005,22.6,50.73,1507,11.3
CRI,2006,21.799999,51.89,1608,11.5
CRI,2007,21.1,45.89,1480,11.7
CRI,2008,20.4,45.95,1548,11.9
CRI,2009,19.9,44.16,1552,12
CRI,2010,19.5,48.84,1789,12.2
CRI,2011,19.1,45.6,1738,12.2
CRI,2012,18.799999,44.37,1759,12.1
CIV,1980,23.5,,,9.3000002
CIV,1981,23.6,,,9.3000002
CIV,1982,23.6,,,9.3000002
CIV,1983,23.6,,,9.3000002
CIV,1984,23.700001,,,9.1999998
